User ID;Month;Macro Reason;Micro Reason;Financial Value (BRL);Cost Center
2524A7DE;November;incentives;Bonus Eligibility;7,44;OPS Driver
A313BCB1;December;payments;Campaign;115,07;OPS Driver
85B2F4DC;September;feedbacks;Driver Compliment;1,58;OPS Driver
594B13B5;October;others;Miscellaneous;8,04;OPS Driver
9DCB5C19;October;onboarding;App Download;8,18;OPS Driver
EFE29291;July;general questions;Referral Program;7,92;OPS Driver
92E0A422;August;others;Miscellaneous;1,57;OPS Driver
C23D038C;November;payments;Bugs;12,49;Product UX/UI
214D1C60;October;others;Miscellaneous;6,3;OPS Driver
02886BD6;August;payments;Others;16,42;OPS Driver
F976F9D4;October;general questions;Referral Program;5,92;OPS Driver
82945A10;October;payments;Campaign;167,06;OPS Driver
AB6394C8;November;general questions;Referral Program;0,16;OPS Driver
88479E37;October;feedbacks;Driver Compliment;7,48;OPS Driver
99D9AC7A;December;general questions;Referral Program;8,38;OPS Driver
0AC15DA6;November;payments;Optimizer miscalculation;32,62;Product UX/UI
A98FA7C9;September;onboarding;App Download;5,67;OPS Driver
B0BF03AD;December;payments;Not Validated PIN;106,93;Product UX/UI
EBB8E724;October;onboarding;ID Verification;7,96;OPS Driver
7C657BA0;December;payments;Campaign;82,33;OPS Driver
34F8CE6C;July;onboarding;First Ride Guide;2,5;OPS Driver
94DF34DF;August;others;Miscellaneous;2,96;OPS Driver
D0F03BE3;August;card;Expired Card;1,41;OPS Driver
447613F3;July;onboarding;ID Verification;3,22;OPS Driver
6DC20F69;August;incentives;Bonus Eligibility;4,32;OPS Driver
06815FA8;October;incentives;Promo Code Not Working;9,13;OPS Driver
27A2B62E;November;payments;Campaign;83,85;OPS Driver
E6BCDC60;September;general questions;Referral Program;2,69;OPS Driver
ECF7EE8B;July;general questions;Referral Program;8,8;OPS Driver
04750772;December;payments;Campaign;7,65;OPS Driver
DF54EAEA;October;others;Miscellaneous;7,34;OPS Driver
E7E98B97;October;payments;Campaign;33,14;OPS Driver
CC00C368;August;general questions;Referral Program;5,91;OPS Driver
C78F388D;July;general questions;App Navigation;5,71;OPS Driver
E2F12682;December;payments;Campaign;113,77;OPS Driver
260B36CF;November;payments;Miscalculation of road toll;102,98;Product UX/UI
6188882D;July;onboarding;ID Verification;5,75;OPS Driver
1FCD8FB7;August;onboarding;First Ride Guide;2,07;OPS Driver
B4DADC9A;December;others;Miscellaneous;6,31;OPS Driver
D8587771;July;card;Expired Card;2,16;OPS Driver
61F7581C;October;incentives;Promo Code Not Working;6,7;OPS Driver
E067E534;September;others;Miscellaneous;4,2;OPS Driver
932862D9;December;onboarding;App Download;4,46;OPS Driver
36CA9487;August;payments;Miscalculation of road toll;43,8;Product UX/UI
D02EF26E;September;feedbacks;Suggestion;2,1;OPS Driver
B78E0AE4;August;general questions;Terms of Service;6,58;OPS Driver
D8E8A2AD;December;payments;Campaign;71,74;OPS Driver
C9E901BA;December;payments;Campaign;36,55;OPS Driver
D94CFEB0;November;payments;Campaign;51,59;OPS Driver
AA1895A7;November;payments;Campaign;176,13;OPS Driver
AB10B74C;November;onboarding;ID Verification;3,74;OPS Driver
BAE39D63;September;card;Card Linking;5,39;OPS Driver
943ED8C5;December;payments;Campaign;33,34;OPS Driver
2B40BCF2;October;payments;Bugs;117,17;Product UX/UI
8508A336;December;payments;Campaign;242,59;OPS Driver
9C2EFAEF;December;incentives;Promo Code Not Working;3,07;OPS Driver
D5CF2A64;August;general questions;App Navigation;1,31;OPS Driver
3A145510;July;card;Card Linking;9,47;OPS Driver
03A00009;August;general questions;Referral Program;4,12;OPS Driver
FE25BB20;July;bugs;App Crash;9,45;Product UX/UI
85F8A51D;August;feedbacks;Driver Compliment;2,43;OPS Driver
1F332434;November;payments;Campaign;197,2;OPS Driver
E92B8266;August;card;Card Linking;8,88;OPS Driver
7AA02306;December;payments;Bugs;52,08;Product UX/UI
A2530D89;November;payments;Campaign;214,02;OPS Driver
796130D8;December;feedbacks;Suggestion;0,58;OPS Driver
90893834;September;payments;Car Wash (UAU);306,25;UAU
09F05FB6;December;onboarding;App Download;4,7;OPS Driver
34A18C8B;December;onboarding;ID Verification;8,99;OPS Driver
2D768E41;November;payments;Bugs;330,67;Product UX/UI
CD14FDF4;November;bugs;App Crash;2,89;Product UX/UI
E63B2B68;July;onboarding;ID Verification;8,08;OPS Driver
18DD605B;November;payments;Optimizer miscalculation;193,67;Product UX/UI
1525B02C;November;onboarding;ID Verification;5,69;OPS Driver
780D4689;November;bugs;App Crash;3,79;Product UX/UI
4748EDE2;September;bugs;GPS Glitch;6,47;Product UX/UI
272FBF46;December;payments;Others;104,77;OPS Driver
FEC1758A;December;payments;Optimizer miscalculation;117,16;Product UX/UI
7E320D7C;November;payments;Campaign;3,48;OPS Driver
C373175B;October;payments;Bugs;70,22;Product UX/UI
09B6A882;December;payments;Campaign;109,64;OPS Driver
5589D91B;July;payments;Miscalculation of road toll;35,96;Product UX/UI
40C8EF82;October;payments;Campaign;65,06;OPS Driver
921537AE;October;payments;Optimizer miscalculation;88,19;Product UX/UI
E9772DD6;July;general questions;Terms of Service;4,24;OPS Driver
1F8C981E;December;payments;Campaign;68,3;OPS Driver
E8495CAE;December;payments;Campaign;21,79;OPS Driver
47A5FBC5;December;payments;Campaign;6,83;OPS Driver
1B07CB64;July;onboarding;ID Verification;0,21;OPS Driver
D5389033;September;onboarding;App Download;4,27;OPS Driver
DEF9CAE4;October;payments;Optimizer miscalculation;171,24;Product UX/UI
BE176671;December;payments;Others;107,55;OPS Driver
6CA37978;September;incentives;Promo Code Not Working;0,36;OPS Driver
6270B8F9;September;payments;Campaign;35,73;OPS Driver
D34F14CC;November;onboarding;App Download;5,0;OPS Driver
D075A8DD;October;payments;Optimizer miscalculation;86,49;Product UX/UI
96CC0634;December;payments;Campaign;103,4;OPS Driver
B7C950C5;December;payments;Campaign;175,22;OPS Driver
AC9A3B08;October;payments;Bugs;1,37;Product UX/UI
A64999C6;December;payments;Campaign;83,83;OPS Driver
869624F1;December;payments;Campaign;211,97;OPS Driver
1446179B;August;onboarding;ID Verification;4,84;OPS Driver
5D7F9154;December;payments;Campaign;90,85;OPS Driver
1AB4A4AE;September;card;Expired Card;1,1;OPS Driver
4E3833A3;October;onboarding;First Ride Guide;0,81;OPS Driver
5D8C1834;October;payments;Bugs;108,97;Product UX/UI
8B5E04F7;August;card;Expired Card;0,65;OPS Driver
988DD94F;December;payments;Campaign;260,67;OPS Driver
A424769A;September;onboarding;App Download;8,48;OPS Driver
5F11109E;July;general questions;Referral Program;8,29;OPS Driver
3F5A2ABC;December;payments;Campaign;230,83;OPS Driver
BDB36EC9;December;payments;Campaign;13,15;OPS Driver
A2B9D665;October;onboarding;ID Verification;1,0;OPS Driver
B479E604;October;card;Card Linking;0,51;OPS Driver
40B5CAD4;September;feedbacks;Suggestion;2,04;OPS Driver
FF5EEED1;September;onboarding;ID Verification;4,15;OPS Driver
FF097F83;July;onboarding;First Ride Guide;8,0;OPS Driver
2097C5AB;December;card;Expired Card;0,54;OPS Driver
690AC12A;November;onboarding;App Download;0,17;OPS Driver
32787DA1;November;payments;Campaign;99,25;OPS Driver
260C010B;October;others;Miscellaneous;4,42;OPS Driver
E5D88380;July;others;Miscellaneous;3,37;OPS Driver
375A15B5;October;card;Expired Card;7,97;OPS Driver
B1956E4E;July;general questions;App Navigation;0,81;OPS Driver
742DDB86;September;others;Miscellaneous;8,43;OPS Driver
D08592B4;December;onboarding;ID Verification;6,69;OPS Driver
5D2AFBB1;October;payments;Not Validated PIN;107,61;Product UX/UI
F0DFA6EC;November;general questions;App Navigation;8,59;OPS Driver
6B42D39B;November;payments;Optimizer miscalculation;119,81;Product UX/UI
CFD79D2E;September;general questions;App Navigation;3,42;OPS Driver
D58A35AC;July;bugs;App Crash;8,91;Product UX/UI
6619AD9C;September;onboarding;ID Verification;8,01;OPS Driver
9D3E4104;November;payments;Campaign;75,44;OPS Driver
C63BBE3A;October;payments;Optimizer miscalculation;104,4;Product UX/UI
DAC7BA92;December;incentives;Bonus Eligibility;4,47;OPS Driver
82641E7D;December;feedbacks;Suggestion;6,52;OPS Driver
159EDC76;August;others;Miscellaneous;9,56;OPS Driver
3E737989;July;payments;Improper collection of ride tax;44,75;Product UX/UI
7A1FD06C;December;onboarding;ID Verification;1,56;OPS Driver
BF8217A1;October;payments;Campaign;62,27;OPS Driver
9785FBA9;December;onboarding;First Ride Guide;7,86;OPS Driver
57A8FDC3;November;payments;Bugs;92,45;Product UX/UI
0335CACF;December;payments;Campaign;81,36;OPS Driver
D21E4755;September;onboarding;ID Verification;8,4;OPS Driver
22825C5D;November;onboarding;App Download;4,2;OPS Driver
64815344;November;payments;Others;297,84;OPS Driver
C3096B5F;December;payments;Campaign;28,91;OPS Driver
339260B2;July;onboarding;App Download;9,1;OPS Driver
60D8A101;December;feedbacks;Driver Compliment;3,65;OPS Driver
E7A1CEDE;November;incentives;Bonus Eligibility;1,32;OPS Driver
18FE2946;December;general questions;Referral Program;6,6;OPS Driver
CFB25742;July;feedbacks;Driver Compliment;4,22;OPS Driver
3AF83003;December;feedbacks;Driver Compliment;2,49;OPS Driver
72BE65B8;November;onboarding;First Ride Guide;6,3;OPS Driver
18179BD3;September;onboarding;First Ride Guide;9,55;OPS Driver
808E91B4;November;payments;Improper collection of ride tax;26,63;Product UX/UI
B09F2F03;November;card;Expired Card;8,93;OPS Driver
831A646B;December;payments;Bugs;67,91;Product UX/UI
079C79D1;August;onboarding;App Download;0,57;OPS Driver
2990F258;November;payments;Campaign;97,82;OPS Driver
CEA9DD0C;October;incentives;Promo Code Not Working;3,1;OPS Driver
9CDFD08D;October;bugs;GPS Glitch;4,57;Product UX/UI
CB940941;August;feedbacks;Driver Compliment;5,1;OPS Driver
4E3735A6;November;onboarding;ID Verification;8,77;OPS Driver
97F05155;October;onboarding;App Download;7,11;OPS Driver
01102CFE;August;bugs;App Crash;3,21;Product UX/UI
B34FECCF;July;feedbacks;Driver Compliment;4,5;OPS Driver
D089119F;November;onboarding;App Download;2,61;OPS Driver
21FB7752;December;payments;Campaign;85,25;OPS Driver
B3DF9370;September;card;Card Linking;5,04;OPS Driver
5F818529;December;payments;Campaign;333,52;OPS Driver
F968E6F9;October;bugs;App Crash;2,87;Product UX/UI
17BC784A;December;payments;Campaign;6,55;OPS Driver
40D20B5C;August;payments;Others;129,68;OPS Driver
A94F9DAC;December;payments;Optimizer miscalculation;109,49;Product UX/UI
8E506DA8;September;bugs;GPS Glitch;3,5;Product UX/UI
FDD49BC9;October;payments;Campaign;108,25;OPS Driver
19BB9DC9;November;feedbacks;Driver Compliment;4,0;OPS Driver
623BB65B;November;incentives;Bonus Eligibility;6,59;OPS Driver
39CFA49F;December;onboarding;ID Verification;5,91;OPS Driver
D2F0F0A2;November;onboarding;First Ride Guide;0,96;OPS Driver
C05D6B57;November;card;Card Linking;3,9;OPS Driver
AF786788;December;payments;Campaign;71,89;OPS Driver
E31E218D;December;card;Expired Card;7,05;OPS Driver
06F874E3;August;onboarding;ID Verification;0,24;OPS Driver
7D74BE5E;December;payments;Campaign;369,06;OPS Driver
2FE24541;November;incentives;Promo Code Not Working;2,43;OPS Driver
6BEA6142;October;others;Miscellaneous;8,26;OPS Driver
A267896D;September;feedbacks;Driver Compliment;8,72;OPS Driver
3D8DA693;August;incentives;Bonus Eligibility;5,5;OPS Driver
74E143AC;November;payments;Bugs;96,4;Product UX/UI
05283A64;December;payments;Campaign;107,3;OPS Driver
8D3F9478;October;general questions;Terms of Service;4,6;OPS Driver
C7A01C85;July;payments;Miscalculation of road toll;81,17;Product UX/UI
2D22B040;October;card;Card Linking;6,06;OPS Driver
6A5905DF;December;payments;Campaign;78,87;OPS Driver
E89DB852;July;incentives;Promo Code Not Working;8,39;OPS Driver
9024AA1D;October;feedbacks;Suggestion;9,87;OPS Driver
46C7823A;September;payments;Bugs;123,33;Product UX/UI
A6264472;December;incentives;Promo Code Not Working;1,48;OPS Driver
5CB13461;November;general questions;Referral Program;2,0;OPS Driver
EDABA74A;November;bugs;App Crash;7,99;Product UX/UI
A6BC70A6;December;payments;Campaign;40,27;OPS Driver
6A9D7C84;November;payments;Campaign;62,09;OPS Driver
AC1CC1BE;December;onboarding;App Download;3,48;OPS Driver
AA047CCD;December;others;Miscellaneous;3,64;OPS Driver
E85F1F3E;December;payments;Campaign;41,5;OPS Driver
22DA5C51;September;card;Card Linking;8,6;OPS Driver
64B3CA88;July;payments;Improper collection of ride tax;41,67;Product UX/UI
37445350;October;bugs;GPS Glitch;6,45;Product UX/UI
0FF5745C;September;payments;Campaign;51,34;OPS Driver
E7EC1BC1;December;payments;Campaign;3,37;OPS Driver
926063F3;November;payments;Campaign;27,01;OPS Driver
26446C24;August;incentives;Promo Code Not Working;8,29;OPS Driver
CBEDD731;November;incentives;Bonus Eligibility;7,96;OPS Driver
5A5F6809;November;onboarding;First Ride Guide;5,96;OPS Driver
17A56337;December;payments;Others;36,41;OPS Driver
DC1F61A1;November;others;Miscellaneous;5,77;OPS Driver
CE950226;December;general questions;App Navigation;6,04;OPS Driver
5879F104;November;payments;Optimizer miscalculation;33,93;Product UX/UI
FB77B6BB;November;general questions;Referral Program;6,47;OPS Driver
903FBC3C;September;others;Miscellaneous;6,32;OPS Driver
4FBD8F2C;October;general questions;App Navigation;9,96;OPS Driver
251311D3;August;feedbacks;Driver Compliment;2,57;OPS Driver
4117FC7D;August;general questions;Referral Program;6,67;OPS Driver
F0A281B9;December;general questions;Terms of Service;0,42;OPS Driver
9A608171;October;payments;Campaign;283,79;OPS Driver
C19B83B2;December;payments;Campaign;44,41;OPS Driver
0367DD03;November;payments;Bugs;108,68;Product UX/UI
D8DD1385;October;others;Miscellaneous;4,23;OPS Driver
4A6D21C2;December;payments;Campaign;98,69;OPS Driver
AF877423;November;onboarding;App Download;4,54;OPS Driver
1BDE43FB;July;onboarding;App Download;6,97;OPS Driver
27F54713;December;payments;Campaign;100,96;OPS Driver
768DFD27;August;onboarding;App Download;4,26;OPS Driver
01F2E2FF;December;payments;Campaign;69,08;OPS Driver
89E8727D;September;onboarding;ID Verification;4,71;OPS Driver
F0C64153;August;card;Card Linking;5,62;OPS Driver
C7C45BB3;July;others;Miscellaneous;8,81;OPS Driver
B0D5D3C2;December;payments;Bugs;22,51;Product UX/UI
A16266D2;October;card;Card Linking;0,44;OPS Driver
A03ACCFA;September;incentives;Bonus Eligibility;9,48;OPS Driver
795ED7C7;October;general questions;Terms of Service;5,86;OPS Driver
AF993CD5;August;payments;Others;94,74;OPS Driver
315F6D53;December;bugs;App Crash;7,95;Product UX/UI
AF89DEA5;December;feedbacks;Driver Compliment;6,02;OPS Driver
248E5AA6;December;payments;Campaign;111,96;OPS Driver
18AA0FBB;August;card;Card Linking;3,95;OPS Driver
9E206448;September;others;Miscellaneous;4,91;OPS Driver
1E10E5CF;October;payments;Campaign;56,87;OPS Driver
BDD229F6;December;bugs;App Crash;5,79;Product UX/UI
D5D6EE88;September;payments;Miscalculation of road toll;64,69;Product UX/UI
75F6E87E;October;onboarding;App Download;3,91;OPS Driver
D14B1B43;October;others;Miscellaneous;9,54;OPS Driver
7539CC53;December;onboarding;App Download;4,26;OPS Driver
CFCEEC6D;July;incentives;Bonus Eligibility;1,34;OPS Driver
442D4D73;August;bugs;App Crash;4,39;Product UX/UI
C2499E25;November;payments;Campaign;91,93;OPS Driver
5499B6A9;December;payments;Campaign;113,07;OPS Driver
93F744EB;December;others;Miscellaneous;1,03;OPS Driver
6C5A276B;December;payments;Optimizer miscalculation;55,4;Product UX/UI
8B3673E4;December;onboarding;ID Verification;8,76;OPS Driver
878C556E;August;payments;Not Validated PIN;39,95;Product UX/UI
37715FBC;December;payments;Campaign;74,38;OPS Driver
DB277B1B;November;payments;Bugs;48,24;Product UX/UI
DB8DDEDD;December;payments;Campaign;42,72;OPS Driver
5A342A02;December;payments;Campaign;49,26;OPS Driver
73F9D8D3;August;payments;Campaign;29,13;OPS Driver
12397F42;November;onboarding;First Ride Guide;1,0;OPS Driver
114249EE;November;payments;Campaign;24,72;OPS Driver
080868F7;October;onboarding;ID Verification;3,96;OPS Driver
6CE2C8BE;July;bugs;App Crash;7,96;Product UX/UI
76D66289;August;onboarding;First Ride Guide;7,44;OPS Driver
5477595A;September;payments;Others;46,43;OPS Driver
A8241328;November;payments;Campaign;12,47;OPS Driver
8F74D35D;November;payments;Bugs;347,93;Product UX/UI
551816D0;October;incentives;Promo Code Not Working;4,66;OPS Driver
6D0B29DF;December;feedbacks;Driver Compliment;0,11;OPS Driver
D5730704;October;others;Miscellaneous;0,32;OPS Driver
E84B1583;December;feedbacks;Suggestion;2,02;OPS Driver
7FACA448;July;bugs;App Crash;1,38;Product UX/UI
3E92D44C;July;onboarding;First Ride Guide;2,17;OPS Driver
256059B7;September;onboarding;App Download;2,38;OPS Driver
76E65428;August;bugs;GPS Glitch;8,52;Product UX/UI
8990B066;December;onboarding;ID Verification;9,21;OPS Driver
6094563F;December;onboarding;App Download;0,95;OPS Driver
55A77481;December;general questions;App Navigation;4,7;OPS Driver
4FD5CCD1;December;incentives;Promo Code Not Working;9,2;OPS Driver
4D1E4496;July;general questions;Terms of Service;8,5;OPS Driver
285695F3;November;payments;Campaign;90,54;OPS Driver
0B83D9D6;October;general questions;App Navigation;3,0;OPS Driver
A7889D5C;October;onboarding;App Download;7,08;OPS Driver
AEFEC872;August;bugs;App Crash;2,28;Product UX/UI
E8D5F866;December;payments;Campaign;54,79;OPS Driver
3ED31660;November;payments;Campaign;62,16;OPS Driver
CEFA6ECE;November;feedbacks;Driver Compliment;7,29;OPS Driver
41719B41;July;incentives;Bonus Eligibility;8,57;OPS Driver
CAFFA460;September;onboarding;First Ride Guide;8,4;OPS Driver
DAE14C45;July;onboarding;ID Verification;5,64;OPS Driver
EFB28855;July;payments;Campaign;263,45;OPS Driver
ACF4AE30;September;others;Miscellaneous;2,1;OPS Driver
